lpreciom2,lsup_constru,ldistancia_playa,long,condicion,dormitorios,banos,garage,ascensores,ammenities,lexpensas
7.702685153852024,4.248495242049359,0.4889692844218319,-56.1606965,new,1,1,No,0,0,8.294299608857235
7.907632726964557,5.272999558563747,-0.45258003616219095,-56.1499214,used,3,3,No,2,7,9.472781556562168
7.869166446136762,3.6635616461296463,-0.1953352820572871,NA,new,3,1,No,0,0,8.294299608857235
8.301484618589546,4.204692619390966,-0.7583720655543152,-56.144428,used,3,1,No,0,1,8.294299608857235
7.791957696304792,4.553876891600541,-0.7081924218300039,-56.1472642,new,2,2,No,2,10,8.294299608857235
7.992182932658291,5.3612921657094255,-2.038389819488715,-56.1452223,new,3,3,No,0,0,8.294299608857235
7.900235149213838,4.564348191467836,-0.4919625022293238,-56.1425951,new,2,2,No,0,0,8.294299608857235
7.92190180086005,5.365976015021851,-0.3504316251133906,-56.1507844,new,3,3,No,2,9,8.294299608857235
7.989125761215741,5.049856007249537,-2.038389819488715,-56.1452223,new,2,3,No,0,0,8.294299608857235
8.293373736054667,3.610917912644224,-0.38752738389216984,-56.148494,new,1,1,Si,0,2,8.294299608857235
8.329140959913298,3.737669618283368,-0.8738055452681651,-56.143613,new,1,1,Si,0,2,8.294299608857235
7.871331283846304,4.553876891600541,-0.6097465676400566,-56.1438047,new,2,2,Si,1,7,8.294299608857235
8.006367567650246,4.867534450455582,-0.27131383256525365,-56.1504057,new,3,3,No,1,2,9.472781556562168
8.139898960274769,4.248495242049359,-0.7156616248258854,-56.147218,new,2,2,Si,0,2,8.294299608857235
7.988085522812797,4.5217885770490405,-0.15058847099418737,-56.138688,new,2,2,Si,0,2,8.294299608857235
8.131530710604252,3.4011973816621555,-0.90706985665761,-56.148087,used,3,1,No,0,0,8.294299608857235
8.006367567650246,3.912023005428146,0.42214458212226497,-56.155415,used,2,1,No,0,0,8.216358332386156
7.925678656400104,4.454347296253507,-0.3409183681043713,-56.149921,used,2,1,No,0,0,8.294299608857235
7.83474129997304,4.532599493153256,-0.7130885992954833,-56.1472816,used,2,2,No,1,9,8.294299608857235
8.140715620181325,4.624972813284271,-0.7081924218300039,-56.1472642,used,3,3,Si,0,9,9.315690887584008
8.281470857895167,3.688879454113936,-0.5948467252448053,-56.146885,new,1,1,Si,0,2,8.006700845440367
8.121274210437063,3.8918202981106265,-0.6373609992634871,-56.148934,used,1,1,No,0,0,7.601402334583733
8.094716737481537,4.418840607796598,-0.14432583042842986,-56.1527745,used,3,3,No,1,1,8.77971129020447
7.969553594527531,5.517452896464707,-0.1953352820572871,NA,used,3,2,Si,1,9,10.275085591132715
7.918074960504568,4.955827057601261,-1.59251365375034,-56.14416,used,3,3,Si,0,2,8.294299608857235
8.105458470294478,4.382026634673881,-0.640607538233203,-56.145356,used,3,2,No,1,4,8.77971129020447
7.9212097593099395,4.584967478670572,-0.37231447743063567,-56.1508783,used,2,2,No,1,4,8.922791623969637
7.946648332948625,5.214935757608986,-0.11144815919053228,-56.152852,new,3,3,Si,1,8,9.90353755128617
7.882314918980268,5.298317366548036,-0.5109497436072395,-56.1494201,used,2,2,Si,2,13,9.210440366976517
8.234626219631227,4.174387269895637,-0.09714471533914808,-56.153451,new,2,1,Si,0,3,8.294299608857235
8.492900498847193,3.218875824868201,-0.5576149314808936,-56.143274,new,3,1,Si,2,5,8.167919362957816
8.069168468889277,4.276666119016055,0.2607215640958039,-56.150887,used,2,1,Si,0,2,8.006700845440367
8.058039578194567,3.784189633918261,-0.5599177596666495,-56.1431131,new,3,1,Si,1,8,8.294299608857235
7.912774126464976,5.267858159063328,-2.038389819488715,-56.1452223,used,3,3,No,0,0,8.294299608857235
8.246902861676325,3.6375861597263857,-0.2669348868859178,-56.140341,used,3,1,No,0,0,8.294299608857235
7.937374696163295,4.31748811353631,-0.18505311070195385,NA,used,2,2,No,1,7,9.169622538697624
8.081029096419266,3.7612001156935624,-2.038389819488715,-56.1452223,new,1,1,No,0,1,8.294299608857235
8.277963502350403,3.8501476017100584,-0.1953352820572871,NA,used,2,1,No,0,0,8.294299608857235
8.099298210341306,3.9318256327243257,-0.35814440515220275,-56.14858,new,1,1,Si,0,2,8.294299608857235
7.862073406445531,4.859812404361672,-0.6543168602163484,-56.1404152,used,3,2,Si,1,9,10.012386799492118
7.919356190660617,4.0943445622221,-0.394612731211916,-56.148307,used,3,1,No,1,7,7.901377353792616
8.095727741961632,5.241747015059643,-2.038389819488715,-56.1452223,used,3,3,No,0,0,8.294299608857235
7.987675434638094,4.499809670330265,0.26979966445431514,-56.1607653,used,2,1,No,1,4,8.517393171418904
8.11969625295725,3.912023005428146,0.37383093638922765,-56.160487,new,1,1,No,2,4,8.160803920954665
8.050330691071363,4.48863636973214,0.09816677590631136,-56.159384,new,2,2,No,0,0,8.294299608857235
7.856835833679283,4.787491742782046,-0.31797302987548987,-56.1531339,used,3,3,No,2,7,9.90353755128617
8.10455959382946,3.737669618283368,-0.5576149314808936,-56.143274,new,3,1,Si,2,5,8.294299608857235
8.309553826637993,3.4657359027997265,-0.5576149314808936,-56.143274,new,3,1,Si,2,5,8.294299608857235
7.930943805833005,4.356708826689592,0.10998577211765004,-56.158751,new,2,1,Si,0,2,8.294299608857235
8.197905779549126,3.4011973816621555,-0.8163694475369005,-56.1483743,new,3,1,No,2,5,7.601402334583733
8.012302303170062,4.02535169073515,0.10685186613362402,-56.156994,new,1,1,No,0,0,8.294299608857235
8.267381393019866,3.6375861597263857,-0.27131383256525365,-56.1504057,new,3,1,No,0,0,8.294299608857235
7.777214711172193,5.030437921392435,-0.6383874115141637,-56.1466056,used,3,3,Si,2,11,8.294299608857235
8.160518247477505,4.0943445622221,-0.1953352820572871,NA,new,2,1,Si,1,7,8.160803920954665
8.078280149240532,4.330733340286331,-0.051457807169573,-56.1533044,new,2,2,Si,1,4,8.294299608857235
7.912841509639423,4.02535169073515,-0.6346532315049568,-56.1444741,used,1,1,No,1,3,8.294299608857235
8.105458470294478,5.075173815233827,-0.518160535222771,-56.149524,used,3,3,Si,0,2,8.294299608857235
7.958576903813898,3.912023005428146,-0.1953349786907387,-56.1545116,used,1,1,No,0,0,8.294299608857235
8.160518247477505,4.382026634673881,-0.31797302987548987,-56.1531339,used,2,2,Si,1,13,8.922791623969637
7.884670632672727,5.2574953720277815,-0.4849526534507477,-56.149718,new,3,3,Si,0,2,8.294299608857235
7.974526961794588,4.762173934797756,-0.20569703701824124,-56.1513014,used,3,3,Si,2,4,9.358846580275406
7.929406526514119,4.143134726391533,-0.4919625022293238,-56.1425951,new,1,1,No,0,0,8.294299608857235
8.28835161898739,3.784189633918261,-0.6081967338158213,-56.150436,used,1,1,No,0,0,8.294299608857235
7.434974712523804,4.795790545596741,0.3298692778078261,-56.158569,used,3,2,No,0,1,8.294299608857235
8.290135740780892,4.1588830833596715,-0.5664144451259489,-56.1495556,new,2,2,Si,0,8,8.294299608857235
8.002528791343082,4.465908118654584,-0.7926265028676354,-56.1483496,used,2,2,No,1,4,8.294299608857235
8.13535968784135,3.828641396489095,-0.8951798651046188,-56.1453232,new,1,1,No,0,2,8.294299608857235
8.442469645220301,3.218875824868201,-0.5576149314808936,-56.143274,new,3,1,Si,2,5,8.167919362957816
8.095727741961632,5.241747015059643,-0.4946869437940387,-56.1495453,used,3,3,Si,2,5,9.15915233520675
8.260148088426346,4.31748811353631,-0.6602788887265083,-56.1495868,used,2,2,Si,2,4,8.294299608857235
7.973577744827256,4.127134385045092,0.2926279083991253,-56.138924,used,2,1,Si,0,3,8.294299608857235
8.1886891244442,3.688879454113936,0.3677209386468698,-56.154052,used,1,1,Si,0,3,8.294299608857235
8.065208067673181,3.49650756146648,0.2932965120228793,-56.1527071,used,1,1,No,0,0,8.294299608857235
7.987613570676925,4.110873864173311,-0.08940166695114947,-56.1542875,used,2,1,No,2,3,8.294299608857235
7.943847210668912,4.007333185232471,0.540328759145834,-56.1587969,new,2,1,No,0,4,7.601402334583733
8.194564088887223,3.49650756146648,-0.5764199192269465,-56.147684,new,3,1,No,1,6,7.824445930877619
7.737477994547833,3.713572066704308,-0.3186790235097034,-56.166304,used,3,1,Si,0,3,8.294299608857235
7.713697953687427,4.204692619390966,-0.7081924218300039,-56.1472642,new,3,1,No,0,4,8.294299608857235
8.060434788920523,4.0943445622221,-0.00736265666034633,-56.161841,used,2,2,No,0,1,8.294299608857235
7.4757393165880766,3.9318256327243257,0.3741681873371656,-56.1541513,used,2,1,No,0,1,8.006700845440367
8.196721296141465,4.127134385045092,-0.5417436807167377,-56.1501574,used,2,2,No,2,6,9.23024103368252
8.34471773909566,3.6375861597263857,-1.6969271823585343,-56.1459684,used,1,1,No,0,0,8.294299608857235
7.995896267782952,3.4657359027997265,-0.27131383256525365,-56.1504057,used,3,1,No,0,0,8.294299608857235
7.951559331155252,5.521460917862246,-0.06005907751745087,-56.1362518,new,3,3,Si,0,3,10.239995502805316
8.011779254610973,3.7612001156935624,-0.08940166695114947,-56.1542875,used,1,1,No,1,4,8.294299608857235
7.926780129731899,4.110873864173311,0.6287129059230789,-56.158966,used,2,2,No,0,0,8.294299608857235
7.959711876009448,4.762173934797756,-0.1953352820572871,NA,used,3,3,Si,1,6,9.581972891547895
8.251490025683232,4.0943445622221,-0.27131383256525365,-56.1504057,used,2,1,Si,1,5,8.294299608857235
7.335794709128841,4.290459441148391,0.05750732906928128,-56.1506928,used,2,2,No,0,0,8.294299608857235
8.023759310362117,3.6375861597263857,-0.7013894689711279,-56.14367,used,3,1,No,0,2,8.294299608857235
8.070906088787819,3.912023005428146,0.15150790304801365,-56.1525992,new,2,1,No,1,9,7.441906728051625
8.243695753956413,3.332204510175204,-0.5576149314808936,-56.143274,new,3,1,Si,2,5,8.294299608857235
7.907632726964557,5.272999558563747,-0.4198655109566479,-56.1501783,new,3,3,Si,2,4,8.294299608857235
8.158248098942966,4.143134726391533,-0.1953352820572871,NA,used,2,1,No,0,6,7.919719760924575
8.30012868617841,3.713572066704308,-0.736212687501372,-56.148763,new,1,2,Si,0,3,8.294299608857235
8.25989072129071,4.204692619390966,0.03480571262856603,-56.157689,used,1,1,Si,0,2,8.294299608857235
8.02512984410577,4.477336814478207,0.25212452809399494,-56.1609443,used,2,1,No,1,6,8.412054873292933
7.802539805635329,3.8501476017100584,-0.06108192863272177,-56.1389278,used,3,1,No,0,1,8.294299608857235
7.895504974838437,3.9889840465642745,0.3300123432809901,-56.1607491,new,1,1,No,0,0,8.294299608857235
7.997193191374206,4.290459441148391,0.3300123432809901,-56.1607491,new,2,1,No,0,0,8.294299608857235
7.954542499785661,3.49650756146648,-0.6388776214306159,-56.146615,used,3,1,No,0,3,8.294299608857235
8.13901204225654,3.8501476017100584,-0.2287980981516413,-56.1515949,used,1,1,No,1,4,8.131824785007195
7.913658169545979,4.1588830833596715,-0.27131383256525365,-56.1504057,used,1,1,No,0,1,8.294299608857235
8.01343473487334,3.8501476017100584,0.20282253497118827,-56.154953,new,1,1,No,0,0,8.294299608857235
7.5055922797377566,5.393627546352362,0.00758841472175843,-56.161562000000004,used,3,1,No,0,0,8.294299608857235
8.026986854852982,3.871201010907891,0.5247865123517811,-56.1568643,new,1,1,No,1,6,8.294299608857235
7.988349062147568,4.02535169073515,-0.30361061548009016,NA,used,1,1,No,0,2,0
7.5055922797377566,5.393627546352362,0.00758841472175843,-56.161562000000004,used,3,1,No,0,1,8.294299608857235
7.901353132632663,4.672828834461906,-0.9062512388608028,-56.1479877,used,3,3,Si,2,11,9.367429587218957
8.226840890408578,3.912023005428146,-1.0233441225818765,-56.1526252,used,1,1,No,2,7,8.294299608857235
7.810622990524151,5.0106352940962555,0.18683283503302733,-56.1561793,used,3,3,No,0,7,9.433563920090563
8.095727741961632,5.241747015059643,-0.4198655109566479,-56.1501783,new,3,3,Si,2,4,8.294299608857235
8.17188200612782,3.912023005428146,-1.0233441225818765,-56.1526252,used,1,1,No,2,7,8.294299608857235
8.015396974369642,4.990432586778736,-1.3212614703201784,-56.149256,used,3,2,Si,0,2,9.87822102528824
7.837291237606313,4.499809670330265,-0.3437910670668323,-56.141381,new,1,1,Si,0,2,8.619027497297505
8.337852262760421,4.204692619390966,0.05191373024989748,NA,used,3,1,No,1,6,8.412054873292933
7.393263094763838,4.382026634673881,0.4022596922970165,-56.156638,used,3,2,No,0,1,8.371242135931933
8.012757365749017,3.951243718581427,0.1423320667238116,-56.159878,new,1,1,No,0,0,8.294299608857235
7.966016272126679,4.07753744390572,0.38611951204745715,-56.1592697,new,1,1,Si,1,6,8.294299608857235
7.796211211862849,4.624972813284271,-2.038389819488715,-56.1452223,new,1,1,No,0,0,8.294299608857235
7.727654165181226,4.30406509320417,0.3300123432809901,-56.1607491,new,1,1,No,0,0,8.294299608857235
7.906284109093264,3.5553480614894135,0.1671336091841692,-56.160135,new,3,1,No,0,0,8.294299608857235
7.874307845637181,5.267858159063328,-0.27383363614236444,-56.151295,new,3,3,Si,0,2,8.294299608857235
8.174248440289407,3.4339872044851463,0.29415960337387004,-56.1549,used,3,1,No,0,0,8.294299608857235
8.108782573078317,3.5263605246161616,-0.6346532315049568,-56.1444741,used,3,1,No,1,3,8.294299608857235
8.12484917127077,3.970291913552122,0.29443243660243074,-56.1560249,new,2,2,No,2,6,8.294299608857235
8.035566722342509,3.80666248977032,0.2223007104894905,-56.151359,used,1,1,No,0,1,8.294299608857235
8.119163061795591,4.897839799950911,-1.3040037728405975,-56.149535,used,3,3,Si,0,2,8.294299608857235
7.5055922797377566,5.393627546352362,0.00758841472175843,-56.161562000000004,used,3,1,No,0,0,8.294299608857235
8.313097835072723,3.6635616461296463,-0.7343119581923692,-56.148773,new,1,2,Si,0,3,8.294299608857235
8.063525981490196,3.9318256327243257,0.3678668459912305,-56.1603928,used,1,1,No,2,7,8.006700845440367
8.105039095157277,3.80666248977032,-0.3741209579948898,-56.1508687,used,1,1,No,0,3,7.601402334583733
7.961517001484895,3.6375861597263857,-0.6576352301012104,-56.145018,new,3,1,No,0,1,8.294299608857235
8.08252892861581,4.9344739331306915,-1.1669488663874226,-56.151102,used,3,3,Si,0,2,8.294299608857235
8.068803038591039,4.77912349311153,-0.6256258421037291,-56.1441692,new,2,2,No,0,0,8.294299608857235
7.852216887822989,3.737669618283368,0.4987909509015909,-56.158687,used,2,1,No,0,1,7.824445930877619
8.023759310362117,3.6375861597263857,-0.6395521416561918,-56.1444849,new,3,1,No,2,6,7.901377353792616
7.930860015142102,4.007333185232471,-0.6398657399929525,-56.1450636,new,1,1,No,1,8,8.294299608857235
7.595787358875312,4.584967478670572,0.18683283503302733,-56.1561793,used,2,2,No,1,2,8.962007209588313
7.858984062217573,4.499809670330265,-0.36519110787779696,-56.141328,used,1,1,No,0,0,8.619027497297505
8.429085923905971,4.418840607796598,-0.6346532315049568,-56.1444741,used,2,1,No,1,3,8.294299608857235
7.924129469413274,3.6375861597263857,-0.6346532315049568,-56.1444741,used,3,1,No,1,3,8.294299608857235
8.050330691071363,4.48863636973214,-0.27131383256525365,-56.1504057,used,2,2,No,0,0,8.294299608857235
8.065208067673181,4.343805421853684,-0.36115061531743703,-56.1498816,used,3,2,No,1,3,8.517393171418904
7.872836175025724,4.382026634673881,-0.693717286162186,-56.1515356,used,2,2,No,0,4,8.294299608857235
8.125630988477065,3.912023005428146,-0.25506931113281434,-56.155211,used,1,1,No,0,0,8.294299608857235
8.160518247477505,4.248495242049359,-1.0658770663991148,-56.151917,new,1,1,No,0,0,8.294299608857235
8.07274263659512,3.5263605246161616,-0.6346532315049568,-56.1444741,used,3,1,No,1,3,8.294299608857235
8.294049640102028,4.382026634673881,-0.1953352820572871,-56.1452223,used,2,3,No,0,0,8.294299608857235
8.05981540209366,4.442651256490317,-0.6554273687254953,-56.1517878,used,3,3,Si,1,6,8.294299608857235
8.467182770841577,3.713572066704308,0.4839869291441528,-56.1270967,used,1,1,No,2,8,8.732465848349879
7.898153983010014,3.6635616461296463,0.4319178470344638,-56.1577017,new,3,1,No,1,3,8.294299608857235
7.94285416192792,4.174387269895637,0.3874725201942479,-56.161959,used,3,1,No,0,0,8.294299608857235
8.125630988477065,4.382026634673881,-0.3354839722061612,-56.1504429,new,2,2,No,2,4,8.294299608857235
7.630578227688199,4.418840607796598,-0.7309721740380805,-56.1487864,new,1,1,No,0,0,8.294299608857235
7.606981505618465,4.406719247264253,-0.7309721740380805,-56.1487864,new,1,1,No,0,0,8.294299608857235
7.969553594527531,4.418840607796598,-0.6428057136769642,-56.144063,new,1,1,Si,0,3,8.294299608857235
8.210279757036568,3.332204510175204,-0.6097465676400566,-56.1438047,new,3,1,No,2,1,8.294299608857235
7.924129469413274,3.6375861597263857,-0.6398657399929525,-56.1450636,new,3,1,No,1,8,8.294299608857235
7.95130779046722,4.02535169073515,-0.7309721740380805,-56.1487864,new,1,1,No,0,0,8.294299608857235
8.012757365749017,3.951243718581427,-0.27131383256525365,-56.1504057,used,1,1,No,0,0,8.294299608857235
7.924874533399064,4.74493212836325,-0.8920300158749345,-56.143945,new,3,2,No,0,0,8.294299608857235
8.131530710604252,3.4011973816621555,-0.5274403252228018,-56.1496432,new,3,1,No,0,3,8.294299608857235
7.921684480420208,3.6635616461296463,-0.637365650939702,-56.1453622,new,1,1,No,2,9,8.294299608857235
8.376741355947141,3.367295829986474,-0.5934715584094225,-56.1433184,new,3,1,No,0,0,0
7.87690950041336,3.8918202981106265,-0.13215917580606854,-56.1565756,new,3,1,No,0,0,8.294299608857235
8.063996680486882,4.07753744390572,0.05269907241488747,-56.161981,new,1,1,No,0,0,8.294299608857235
7.989560449333865,4.605170185988092,0.05462545939876337,-56.1398363,new,2,2,Si,0,3,8.294299608857235
7.988349062147568,4.02535169073515,-0.7309721740380805,-56.1487864,new,1,1,No,0,0,8.294299608857235
8.510923578402641,3.4657359027997265,-0.6201679060616531,-56.1434471,new,3,1,No,0,0,0
8.049852679589986,3.4011973816621555,0.5515701056348515,-56.1573717,used,3,1,No,1,6,7.824445930877619
7.946404102882689,4.143134726391533,-0.27076405320425995,NA,used,1,1,No,0,0,8.294299608857235
7.907632726964557,5.272999558563747,-0.4876700844884235,-56.149739,used,3,3,Si,0,2,8.294299608857235
8.07274263659512,3.5263605246161616,-0.6256258421037291,-56.1441692,new,3,1,No,0,0,8.294299608857235
8.354674261918463,3.332204510175204,-2.038389819488715,-56.1452223,new,3,1,No,0,1,0
8.04929261236728,3.6375861597263857,-0.6256258421037291,-56.1441692,new,3,1,No,0,0,8.294299608857235
8.320482897170184,3.332204510175204,0.2373034729063249,-56.1381036,new,3,1,No,1,3,8.294299608857235
8.081875120158392,3.5263605246161616,-0.5458477299527343,-56.1433384,new,3,1,No,2,4,8.294299608857235
8.175289564797817,3.871201010907891,-0.6346532315049568,-56.1444741,used,1,1,No,1,3,8.294299608857235
8.13030446888101,3.871201010907891,-0.6346532315049568,-56.1444741,used,1,1,No,1,3,8.294299608857235
7.929049319866277,4.02535169073515,-0.6346532315049568,-56.1444741,used,1,1,No,1,3,8.294299608857235
7.942997953717658,3.6375861597263857,-0.6346532315049568,-56.1444741,used,3,1,No,1,3,8.294299608857235
8.143568689163732,3.5263605246161616,-0.6346532315049568,-56.1444741,used,3,1,No,1,3,8.294299608857235
8.259937805595165,3.713572066704308,0.00849051802974889,-56.15505,new,1,1,No,0,0,8.294299608857235
8.157287226896058,3.4339872044851463,-0.13215917580606854,-56.1565756,new,3,1,No,0,0,8.294299608857235
7.940770285164434,4.143134726391533,-0.39412504073946014,-56.15036,new,1,1,No,1,3,8.006700845440367
8.069789394087742,4.02535169073515,-0.7309721740380805,-56.1487864,new,1,1,No,0,0,8.294299608857235
8.303266295206951,3.295836866004329,-0.8413641727664479,-56.1483342,used,3,1,No,2,5,7.601402334583733
8.145525462891364,3.871201010907891,-0.6346532315049568,-56.1444741,used,1,1,No,1,3,8.294299608857235
8.099149301101212,3.871201010907891,-0.6346532315049568,-56.1444741,used,1,1,No,1,3,8.294299608857235
7.914560018397124,4.04305126783455,-0.7081924218300039,-56.1472642,new,1,1,No,0,0,8.294299608857235
8.066992189466681,3.871201010907891,-0.6346532315049568,-56.1444741,used,1,1,No,1,3,8.294299608857235
8.177185299962717,3.5263605246161616,-0.6256258421037291,-56.1441692,new,3,1,No,0,0,8.294299608857235
7.97615378905375,4.02535169073515,-0.6256258421037291,-56.1441692,new,1,1,No,0,0,8.294299608857235
8.035355104523498,3.5263605246161616,-0.6256258421037291,-56.1441692,new,3,1,No,0,0,8.294299608857235
8.217676661317453,4.219507705176107,0.1176861343418694,-56.159588,new,3,1,No,0,0,8.294299608857235
7.914348668929994,4.51085950651685,-0.7081924218300039,NA,used,2,2,Si,0,3,8.294299608857235
7.972466015974565,4.0943445622221,-0.8888614616835692,-56.143763,new,1,1,No,0,0,8.294299608857235
8.253775740964088,3.6375861597263857,-0.31496861923021013,-56.140898,used,3,1,No,0,0,8.294299608857235
8.235342039275249,4.04305126783455,-1.0200650695438438,-56.142818,new,1,1,No,0,0,8.294299608857235
7.796211211862849,4.624972813284271,-0.03129746843914759,-56.161966,new,1,1,No,0,4,8.294299608857235
8.014878257318156,3.6635616461296463,-0.7081924218300039,-56.1472642,new,3,1,No,0,5,8.294299608857235
8.041458887461516,4.02535169073515,-0.7309721740380805,-56.1487864,new,1,1,No,0,0,8.294299608857235
8.024067144749647,4.02535169073515,-0.7309721740380805,-56.1487864,new,1,1,No,0,0,8.294299608857235
7.969999923479372,4.02535169073515,-0.7309721740380805,-56.1487864,new,1,1,No,0,0,8.294299608857235
8.015101247619,3.6375861597263857,-0.43033604739234627,-56.1441095,new,3,1,No,0,0,8.294299608857235
7.91675540896056,4.248495242049359,0.03257345443886911,-56.1549747,used,2,2,No,1,2,8.294299608857235
8.031060180240619,3.688879454113936,-0.6919122345288533,-56.144428,new,3,1,No,0,1,8.294299608857235
8.175117046898658,3.5263605246161616,-0.13215917580606854,-56.1565756,new,3,1,No,0,0,8.294299608857235
8.1886891244442,3.5553480614894135,-0.5555541556402854,-56.1433453,new,3,1,No,0,0,0
8.21870020286024,3.4339872044851463,-0.1953352820572871,NA,used,3,1,Si,1,4,8.294299608857235
8.021821311552086,4.110873864173311,-0.13215917580606854,-56.1565756,new,1,1,No,0,0,8.294299608857235
8.095727741961632,5.241747015059643,-0.4198655109566479,-56.1501783,used,3,3,Si,2,3,9.392745258631441
8.143568689163732,3.5263605246161616,-0.6256258421037291,-56.1441692,new,3,1,No,0,0,8.294299608857235
8.108782573078317,3.5263605246161616,-0.6256258421037291,-56.1441692,new,3,1,No,0,0,8.294299608857235
8.145525462891364,3.871201010907891,-0.6256258421037291,-56.1441692,new,1,1,No,0,0,8.294299608857235
8.006367567650246,4.02535169073515,-0.6256258421037291,-56.1441692,new,1,1,No,0,0,8.294299608857235
8.066992189466681,3.871201010907891,-0.6256258421037291,-56.1441692,new,1,1,No,0,0,8.294299608857235
7.979699320568085,3.6375861597263857,-0.6256258421037291,-56.1441692,new,3,1,No,0,0,8.294299608857235
8.204818506374085,4.812184355372417,-1.1711718775660134,-56.143216,used,3,2,Si,0,2,8.294299608857235
7.929049319866277,4.02535169073515,-0.6256258421037291,-56.1441692,new,1,1,No,0,0,8.294299608857235
7.960697530817059,4.02535169073515,-0.6256258421037291,-56.1441692,new,1,1,No,0,0,8.294299608857235
8.026570274967765,3.8918202981106265,0.236009523094971,-56.1553368,used,2,1,No,1,5,8.036249942132116
8.040269119325927,4.060443010546419,-0.7309721740380805,-56.1487864,new,1,1,No,0,0,8.294299608857235
7.953257742336298,4.060443010546419,-0.7309721740380805,-56.1487864,new,1,1,No,0,0,8.294299608857235
7.891987825125571,4.189654742026425,-0.2596524491550257,-56.1489956,new,2,2,No,0,4,8.294299608857235
7.718685495198466,4.787491742782046,0.2240911202786634,-56.1552094,used,3,3,Si,1,8,9.61587214452889
8.302783320070782,4.04305126783455,-0.21353643078031,-56.1527808,used,2,2,No,1,8,8.412054873292933
8.448200319929287,4.31748811353631,-0.1953352820572871,NA,used,3,2,Si,0,5,9.15915233520675
8.242756345714477,3.912023005428146,-0.1953352820572871,-56.1512888,used,2,2,No,1,4,8.412054873292933
7.983894711798188,4.31748811353631,-0.4373390121732615,-56.152947,used,2,2,No,0,0,8.294299608857235
7.840306531728072,4.110873864173311,0.5880179886172253,-56.1581612,used,2,2,No,1,4,8.294299608857235
7.896616703691128,5.225746673713202,-0.5604290628856611,-56.148666,used,3,3,Si,0,2,8.294299608857235
8.00229424226261,3.713572066704308,-0.3220158335152984,-56.148741,new,3,1,Si,0,2,8.294299608857235
8.171447318009696,4.174387269895637,0.25349201811028504,-56.1508097,used,2,2,Si,0,3,8.006700845440367
7.920221616937046,4.653960350157523,-0.4933937841308837,NA,used,3,2,Si,1,5,9.661161181805145
8.104006037214162,4.174387269895637,0.19261088045014368,-56.1602996,used,2,2,Si,1,5,8.294299608857235
8.078938260485081,4.127134385045092,-0.5592090388430067,-56.149549,used,2,1,No,0,0,7.65491704784832
8.015603138683328,4.574710978503383,-0.08539692236792291,-56.138141,new,2,1,Si,0,2,8.294299608857235
8.190671285648193,3.332204510175204,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
8.158986462649018,4.02535169073515,-0.6212980272052906,-56.1437918,used,1,1,No,2,2,8.294299608857235
8.175289564797817,3.871201010907891,-0.6256258421037291,-56.1441692,new,1,1,No,0,0,8.294299608857235
8.13030446888101,3.871201010907891,-0.6256258421037291,-56.1441692,new,1,1,No,0,0,8.294299608857235
8.099149301101212,3.871201010907891,-0.6256258421037291,-56.1441692,new,1,1,No,0,0,8.294299608857235
8.286881150623415,3.5553480614894135,0.4780867604519439,-56.156133,new,1,1,No,0,0,8.294299608857235
8.045976705745293,3.49650756146648,0.5634804208379065,-56.1575996,new,1,1,No,1,5,7.8636512654486515
8.267093830113499,3.8501476017100584,-0.33983622758184584,-56.148784,new,1,1,Si,0,2,8.294299608857235
7.942651753264139,3.9889840465642745,0.3300123432809901,-56.1607491,new,1,1,No,0,0,8.294299608857235
8.201676319971012,4.219507705176107,0.02747833152263798,-56.151413,used,2,2,Si,0,5,8.517393171418904
7.924129469413274,3.6375861597263857,-0.6256258421037291,-56.1441692,new,3,1,No,0,0,8.294299608857235
7.912841509639423,4.02535169073515,-0.6256258421037291,-56.1441692,new,1,1,No,0,0,8.294299608857235
8.015101247619,3.6375861597263857,-0.6256258421037291,-56.1441692,new,3,1,No,0,0,8.294299608857235
7.817357022705496,4.0943445622221,0.6242401241636665,-56.1587671,used,1,2,No,1,4,8.006700845440367
8.251490025683232,3.4011973816621555,-0.1953352820572871,NA,used,1,1,No,0,1,8.294299608857235
7.863266724009573,4.31748811353631,-0.6606551126088206,-56.149085,used,2,2,No,0,0,8.294299608857235
7.958218223752664,4.356708826689592,-0.5343610307820488,-56.1512,new,2,2,Si,1,8,8.294299608857235
8.042735211821121,3.80666248977032,-0.1953352820572871,NA,used,1,1,No,1,5,7.824445930877619
8.091525375990553,4.31748811353631,-0.1953352820572871,NA,used,2,2,Si,2,9,8.699681400989514
8.13213695493928,4.574710978503383,-0.894245908075067,NA,used,3,2,Si,2,7,9.15915233520675
8.160518247477505,3.332204510175204,-0.1953352820572871,NA,used,0,1,No,0,0,8.294299608857235
7.966627239000733,4.343805421853684,-0.5523351395029805,-56.143559,new,2,2,Si,0,2,8.294299608857235
7.600902459542082,4.174387269895637,0.4518133484845959,-56.158215,used,2,1,No,0,0,8.294299608857235
8.399410155759854,4.143134726391533,0.1695653107777799,-56.1571482,new,2,2,Si,0,8,8.294299608857235
8.214912319543304,3.828641396489095,0.5256486563478889,-56.158542,used,1,1,Si,1,6,8.294299608857235
8.006367567650246,4.0943445622221,-0.08409641874910227,-56.1500183,used,2,1,No,0,0,8.294299608857235
